listing_id,Space Word Count,Description Word Count,host_response_rate,host_acceptance_rate,host_is_superhost,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
329385,164,171,100%,100%,f,t,Private room,2,1,1,1,Real Bed,$87.00 ,0,60,94,9,9,9,10,9,9,f,f,strict_14_with_grace_period,t,f,1.04
333189,130,170,N/A,56%,t,t,Private room,2,1,1,1,Real Bed,$79.00 ,180,49,97,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.49
333323,173,175,86%,90%,t,t,Private room,1,1,1,1,Real Bed,$75.00 ,356,146,95,10,9,10,10,10,10,f,f,moderate,f,f,2.17
334607,133,175,N/A,N/A,f,t,Entire home/apt,2,1,2,2,Real Bed,$200.00 ,0,53,93,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.53
334781,43,43,N/A,71%,t,t,Private room,2,1,1,1,Pull-out Sofa,$80.00 ,363,26,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.32
335797,188,184,100%,70%,f,t,Entire home/apt,4,1,1,4,Real Bed,$76.00 ,312,66,83,8,9,9,9,8,8,f,f,strict_14_with_grace_period,t,t,0.66
335819,183,177,100%,70%,f,t,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,312,58,80,8,8,9,9,8,8,f,f,strict_14_with_grace_period,t,t,0.59
335820,175,173,100%,70%,f,t,Entire home/apt,6,2,1,2,Real Bed,$75.00 ,312,81,80,8,8,9,9,8,8,f,f,strict_14_with_grace_period,t,t,0.81
336220,177,177,100%,100%,t,t,Private room,2,1,1,1,Real Bed,$125.00 ,10,223,97,10,10,10,10,9,10,t,f,strict_14_with_grace_period,t,t,2.24
339456,54,152,0%,100%,f,t,Entire home/apt,4,2,2,4,Real Bed,$387.00 ,0,24,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.5
341525,137,166,100%,100%,t,t,Private room,2,1,1,2,Real Bed,$95.00 ,158,77,96,10,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,0.83
341982,110,160,40%,33%,f,f,Entire home/apt,2,1,2,1,Real Bed,$99.00 ,0,36,82,7,9,9,9,10,8,f,f,strict_14_with_grace_period,t,t,0.4
342027,161,161,100%,61%,f,f,Entire home/apt,4,1,1,1,Real Bed,$121.00 ,365,16,70,7,7,9,9,9,7,f,f,strict_14_with_grace_period,f,f,0.17
342995,179,179,N/A,39%,f,t,Private room,3,1,1,2,Real Bed,$75.00 ,179,88,95,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.89
343276,110,160,100%,100%,t,t,Entire home/apt,2,1,1,2,Real Bed,$95.00 ,154,130,97,10,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,1.33
344019,163,163,N/A,0%,f,t,Private room,2,1,1,1,Real Bed,$195.00 ,365,7,100,9,9,10,10,10,9,f,f,moderate,f,f,0.07
344068,92,92,N/A,N/A,f,t,Private room,2,1,1,1,Airbed,$160.00 ,0,0,,,,,,,,f,f,flexible,f,f,
344082,141,176,100%,100%,t,t,Private room,2,1,1,1,Real Bed,$75.00 ,0,57,96,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.57
344092,173,167,100%,100%,f,t,Entire home/apt,2,1,1,1,Real Bed,$70.00 ,0,19,97,10,9,10,10,9,9,f,f,moderate,f,f,0.19
346579,188,188,100%,25%,f,t,Entire home/apt,2,1,1,0,Real Bed,$135.00 ,123,3,100,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.03
349841,141,141,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$160.00 ,0,0,,,,,,,,f,f,moderate,f,f,
350168,173,166,100%,33%,f,t,Entire home/apt,2,1,2,2,Real Bed,$178.00 ,362,8,91,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.09
350525,164,165,100%,87%,t,t,Entire home/apt,4,1,2,3,Real Bed,$145.00 ,329,46,92,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,t,0.46
351530,163,183,N/A,17%,f,t,Entire home/apt,3,1,1,1,Real Bed,$125.00 ,0,6,97,10,9,10,10,9,9,f,f,flexible,f,f,0.07
351859,176,176,N/A,91%,t,t,Entire home/apt,2,1,1,1,Real Bed,$265.00 ,364,90,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,t,0.91
352651,22,154,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,$77.00 ,365,11,89,9,9,10,10,8,9,f,f,flexible,t,t,0.11
353317,87,176,100%,94%,f,t,Entire home/apt,3,1,1,1,Real Bed,$129.00 ,177,159,88,9,9,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.59
354095,164,149,N/A,50%,f,t,Entire home/apt,2,1,1,1,Real Bed,$199.00 ,40,45,96,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.45
355106,180,179,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,$60.00 ,365,44,96,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.45
357509,161,163,100%,33%,f,t,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,331,29,97,10,10,10,10,10,9,f,f,moderate,f,f,0.3
359982,185,183,N/A,61%,t,t,Private room,2,1.5,1,1,Real Bed,$68.00 ,0,38,99,10,10,10,10,10,10,f,f,moderate,f,f,0.38
361803,141,141,N/A,N/A,f,t,Shared room,3,1,1,2,Real Bed,$115.00 ,0,12,92,9,9,8,9,10,9,f,f,strict_14_with_grace_period,f,t,0.12
363016,153,160,N/A,86%,t,t,Entire home/apt,3,1,2,3,Real Bed,$133.00 ,365,3,100,8,8,10,10,8,8,f,f,strict_14_with_grace_period,t,t,0.03
364785,164,163,N/A,89%,t,t,Private room,2,1,1,1,Real Bed,$80.00 ,365,34,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.66
365439,75,101,N/A,N/A,f,t,Private room,1,0.5,1,1,Couch,$80.00 ,365,26,84,8,7,10,9,10,8,f,f,flexible,f,f,0.26
367042,169,176,N/A,N/A,f,t,Entire home/apt,3,1,1,2,Real Bed,$125.00 ,0,1,,,,,,,,f,f,flexible,f,f,0.01
367810,174,175,0%,50%,f,t,Private room,2,1,1,1,Real Bed,$120.00 ,363,3,100,10,10,10,10,10,10,f,f,flexible,f,f,0.07
369567,178,181,N/A,N/A,f,t,Private room,2,1,1,2,Real Bed,$56.00 ,0,63,95,9,9,10,10,10,9,t,f,moderate,t,t,0.72
369671,168,168,N/A,100%,f,t,Entire home/apt,4,2,2,2,Real Bed,$549.00 ,0,82,94,9,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,0.82
371767,117,166,0%,36%,f,f,Entire home/apt,2,1,1,1,Real Bed,$165.00 ,89,2,100,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.06
373618,177,174,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,$139.00 ,90,68,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.68
374548,160,158,100%,91%,t,t,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,301,293,95,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,2.95
375249,179,179,100%,100%,t,t,Private room,2,1,1,1,Real Bed,$20.00 ,128,97,96,10,10,10,10,9,10,t,f,moderate,f,f,0.99
377217,63,188,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$145.00 ,0,22,87,9,9,9,10,10,8,f,f,strict_14_with_grace_period,f,t,0.22
378460,151,149,N/A,38%,f,t,Entire home/apt,4,1,2,2,Real Bed,$225.00 ,365,17,94,9,10,10,10,10,9,f,f,moderate,f,f,0.17
380416,166,163,N/A,70%,f,t,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,316,25,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.55
380730,140,150,N/A,N/A,f,t,Entire home/apt,3,1,1,1,Real Bed,$50.00 ,0,3,100,10,9,10,10,10,10,f,f,moderate,f,f,0.06
382523,175,175,100%,70%,t,t,Private room,3,1,1,1,Real Bed,$160.00 ,365,11,96,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.12
382524,166,166,100%,70%,t,t,Private room,4,1,1,3,Real Bed,$180.00 ,365,16,98,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.16
385190,166,162,N/A,0%,f,t,Private room,1,1,1,1,Futon,$100.00 ,364,27,97,10,9,10,10,9,9,f,f,flexible,f,f,0.27
385657,164,168,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$70.00 ,0,2,100,10,10,9,10,10,10,f,f,strict_14_with_grace_period,f,f,0.02
385824,74,158,100%,96%,t,t,Entire home/apt,4,1,2,4,Real Bed,$120.00 ,365,63,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.27
386507,138,180,N/A,N/A,f,t,Shared room,2,1,1,1,Real Bed,$150.00 ,362,5,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.05
386555,21,77,N/A,100%,f,t,Private room,4,1,1,3,Real Bed,$97.00 ,365,7,96,10,10,10,10,9,10,f,f,moderate,f,f,0.16
386744,145,168,100%,100%,t,t,Private room,1,1,1,0,Real Bed,$120.00 ,165,98,93,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.99
386799,173,163,N/A,0%,f,t,Entire home/apt,5,1,1,2,Real Bed,$250.00 ,0,116,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,t,1.17
387377,174,174,100%,61%,f,f,Entire home/apt,3,1.5,2,3,Real Bed,$175.00 ,88,74,88,9,9,10,9,9,9,f,f,moderate,t,t,0.75
387666,193,192,100%,100%,t,t,Private room,2,2,2,3,Real Bed,$99.00 ,179,9,98,9,9,10,10,9,9,t,f,strict_14_with_grace_period,f,f,0.43
387735,163,160,100%,48%,f,t,Entire home/apt,6,1,1,3,Real Bed,$99.00 ,244,132,91,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.33
389482,156,158,0%,N/A,f,t,Private room,2,1,1,1,Real Bed,$75.00 ,0,59,95,9,10,10,10,9,9,t,f,strict_14_with_grace_period,f,f,0.61
391955,167,170,100%,99%,f,t,Entire home/apt,4,1,2,2,Real Bed,$97.00 ,72,145,94,10,9,10,10,9,9,f,f,strict_14_with_grace_period,t,t,1.48
392948,97,217,100%,87%,f,t,Private room,1,1,1,0,Real Bed,$45.00 ,0,26,95,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.69
393094,163,163,N/A,88%,f,t,Entire home/apt,2,1,0,0,Real Bed,$225.00 ,0,31,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.31
393682,178,179,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$100.00 ,103,61,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.62
394026,163,161,N/A,97%,t,t,Private room,2,1,1,1,Real Bed,$90.00 ,89,4,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.04
394111,156,158,0%,N/A,f,t,Private room,2,2,1,1,Real Bed,$75.00 ,365,16,91,9,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.16
394235,110,110,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$350.00 ,0,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
396636,155,155,100%,86%,t,t,Entire home/apt,2,1,,1,Pull-out Sofa,$135.00 ,287,42,95,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.43
397034,180,181,N/A,N/A,f,t,Private room,1,1,1,1,Pull-out Sofa,$125.00 ,365,25,94,9,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.25
397297,0,195,N/A,N/A,f,t,Entire home/apt,4,2,1,1,Real Bed,$225.00 ,0,93,94,10,9,9,10,10,9,f,f,moderate,f,f,0.94
397420,104,170,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$85.00 ,363,6,93,9,9,10,10,8,9,f,f,moderate,f,f,0.06
398283,182,173,100%,0%,f,t,Entire home/apt,6,1.5,2,4,Real Bed,$250.00 ,20,17,99,10,10,10,10,10,10,f,f,moderate,f,f,0.36
398850,189,174,N/A,0%,f,t,Entire home/apt,4,1.5,1,1,Real Bed,$275.00 ,100,47,90,9,9,9,10,9,9,f,f,strict_14_with_grace_period,t,t,0.57
399946,153,169,N/A,90%,t,t,Private room,1,1,1,1,Real Bed,$90.00 ,0,77,98,10,9,10,10,10,10,f,f,flexible,f,f,0.78
400039,82,147,N/A,N/A,f,t,Entire home/apt,3,1,1,1,Real Bed,$130.00 ,0,53,93,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.6
401039,43,168,100%,96%,f,t,Private room,4,1,1,1,Real Bed,$50.00 ,365,169,87,9,8,10,10,9,9,t,f,strict_14_with_grace_period,t,t,1.73
401836,180,176,N/A,100%,f,t,Entire home/apt,6,1,2,4,Real Bed,$300.00 ,89,23,98,10,10,10,10,10,10,f,f,moderate,f,f,0.23
403668,66,112,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$147.00 ,0,16,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.16
403712,49,49,N/A,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,$300.00 ,365,6,100,8,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.06
404923,171,171,100%,100%,t,t,Entire home/apt,2,1,1,1,Real Bed,$88.00 ,244,263,94,10,10,10,10,10,9,f,f,moderate,f,f,2.64
405025,160,151,100%,100%,t,t,Entire home/apt,5,1,1,6,Real Bed,$215.00 ,333,90,99,10,10,10,10,10,10,t,f,strict_14_with_grace_period,t,t,1.22
405408,180,182,100%,85%,f,f,Entire home/apt,2,1,1,1,Real Bed,$225.00 ,275,151,96,10,10,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.53
407469,161,168,100%,53%,f,t,Private room,2,1,1,1,Real Bed,$75.00 ,343,116,90,9,9,9,10,9,9,f,f,strict_14_with_grace_period,t,t,1.17
408491,41,60,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$145.00 ,0,0,,,,,,,,f,f,moderate,f,f,
408983,168,169,100%,94%,t,t,Entire home/apt,6,1,2,5,Real Bed,$249.00 ,8,109,95,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.11
409262,179,173,100%,75%,t,t,Entire home/apt,5,1,2,3,Real Bed,$300.00 ,347,23,100,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.23
409293,169,167,N/A,80%,t,t,Private room,2,1,1,1,Real Bed,$100.00 ,207,70,93,9,9,10,10,9,9,f,f,moderate,t,t,0.71
409666,159,180,N/A,50%,f,t,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,0,9,97,10,9,10,10,9,9,f,f,flexible,f,f,0.1
411525,158,156,N/A,56%,t,t,Private room,2,1,1,1,Real Bed,$120.00 ,66,62,98,9,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.62
411918,64,64,100%,75%,t,t,Entire home/apt,6,1,3,4,Real Bed,$180.00 ,290,135,95,10,10,10,10,9,10,f,f,moderate,t,f,1.4
412061,145,145,100%,100%,t,t,Entire home/apt,2,1,2,2,Real Bed,$125.00 ,363,60,98,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.61
412180,174,174,N/A,N/A,f,t,Entire home/apt,4,1,1,2,Real Bed,$95.00 ,90,9,94,10,9,10,10,9,9,t,f,moderate,t,t,0.09
413504,182,182,N/A,60%,f,t,Private room,2,1,1,1,Real Bed,$119.00 ,365,138,98,10,10,10,10,10,10,f,f,moderate,f,f,1.4
413775,110,175,N/A,40%,f,t,Entire home/apt,2,1,1,1,Real Bed,$275.00 ,170,18,97,10,9,10,10,10,9,f,f,flexible,f,f,0.23
415304,79,176,N/A,N/A,f,t,Entire home/apt,1,1,1,1,Real Bed,$175.00 ,0,1,100,10,10,10,10,10,10,f,f,moderate,t,t,0.02
416557,156,195,N/A,77%,f,t,Entire home/apt,3,1,1,1,Real Bed,$100.00 ,253,46,94,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.49
417685,191,191,100%,62%,f,t,Entire home/apt,6,1,2,3,Real Bed,$160.00 ,311,167,92,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.78
418291,89,174,N/A,74%,f,t,Private room,1,1,1,1,Real Bed,$102.00 ,269,39,98,10,9,10,10,10,10,f,f,moderate,t,t,0.4
419373,166,166,67%,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,$90.00 ,305,224,92,9,9,10,9,9,9,t,f,strict_14_with_grace_period,f,f,2.31
419792,167,168,N/A,100%,f,t,Entire home/apt,4,1,2,2,Real Bed,$200.00 ,0,5,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.17
421539,140,146,100%,98%,t,t,Entire home/apt,4,1,2,2,Real Bed,$199.00 ,137,54,97,10,9,10,10,9,10,f,f,flexible,f,f,0.54
421554,187,180,100%,95%,f,t,Entire home/apt,5,1,2,4,Real Bed,$250.00 ,132,43,88,9,9,9,9,8,9,t,f,strict_14_with_grace_period,t,t,0.52
423015,180,179,33%,79%,f,t,Private room,2,1,1,1,Real Bed,$45.00 ,179,45,91,9,8,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.61
423275,183,183,N/A,0%,f,t,Entire home/apt,3,1,1,1,Real Bed,$150.00 ,363,45,95,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.46
424192,105,105,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$325.00 ,364,18,98,9,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.18
424667,169,162,100%,81%,f,f,Private room,1,1,1,1,Real Bed,$99.00 ,364,138,94,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,1.41
424767,101,173,100%,100%,t,t,Entire home/apt,4,1,0,2,Real Bed,$325.00 ,262,215,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,2.18
426449,41,166,N/A,50%,f,t,Private room,2,1,1,1,Real Bed,$110.00 ,89,3,93,10,10,10,10,10,9,f,f,flexible,f,f,0.33
428226,166,166,N/A,79%,t,t,Private room,1,1,1,1,Real Bed,$55.00 ,89,71,99,10,10,10,10,10,10,f,f,moderate,f,f,0.72
430427,175,173,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$60.00 ,0,13,98,9,9,9,9,9,9,f,f,flexible,f,f,0.13
430665,165,165,N/A,N/A,f,t,Entire home/apt,4,1,1,2,Real Bed,$250.00 ,0,8,97,10,9,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.08
431865,158,155,100%,100%,t,t,Entire home/apt,5,1,2,3,Real Bed,$265.00 ,342,75,98,10,10,10,10,10,10,t,f,moderate,f,f,1.09
432090,158,162,100%,0%,f,t,Private room,1,1,1,1,Real Bed,$50.00 ,0,69,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.7
433060,170,166,N/A,100%,f,t,Private room,2,1,1,0,Real Bed,$50.00 ,0,61,91,9,8,10,10,9,9,t,f,moderate,f,f,0.62
433218,153,153,N/A,67%,t,t,Entire home/apt,3,1,1,1,Real Bed,$130.00 ,0,49,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.5
433414,97,169,100%,100%,t,t,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,332,99,97,10,9,10,10,10,9,t,f,strict_14_with_grace_period,f,f,1.02
433914,139,159,100%,72%,f,t,Entire home/apt,4,1,1,4,Real Bed,$70.00 ,365,54,89,9,8,10,9,8,9,f,f,moderate,t,t,0.55
435909,103,161,N/A,0%,f,t,Entire home/apt,2,1,1,2,Real Bed,$151.00 ,220,19,100,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.19
436510,168,169,N/A,14%,f,t,Entire home/apt,4,1,1,2,Real Bed,$200.00 ,360,18,98,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.18
436619,175,181,N/A,88%,f,t,Private room,2,1,1,1,Real Bed,$110.00 ,245,90,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.94
436824,93,173,100%,68%,f,t,Private room,2,1,1,0,Real Bed,$65.00 ,365,18,95,10,9,10,10,10,9,f,f,moderate,f,f,0.27
436912,142,142,100%,82%,t,t,Entire home/apt,3,2,2,2,Real Bed,$595.00 ,362,65,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.66
436916,76,76,N/A,N/A,f,t,Private room,2,,1,2,Real Bed,$55.00 ,0,7,90,10,8,10,10,9,10,f,f,moderate,f,f,0.07
437352,152,160,100%,57%,f,t,Entire home/apt,4,1,2,1,Real Bed,$99.00 ,160,17,99,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.17
437906,188,196,N/A,N/A,f,t,Entire home/apt,2,2,1,1,Real Bed,$350.00 ,0,4,95,10,10,10,10,10,9,f,f,moderate,f,f,0.06
438513,168,161,N/A,53%,f,t,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,151,95,93,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.96
439750,159,159,N/A,33%,f,t,Private room,2,1,1,1,Real Bed,$55.00 ,364,10,95,9,8,9,10,9,9,f,f,strict_14_with_grace_period,f,f,0.12
439870,172,170,100%,50%,f,t,Entire home/apt,5,2,4,4,Real Bed,$345.00 ,365,2,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.21
442636,183,187,100%,100%,t,t,Entire home/apt,5,1,1,2,Real Bed,$77.00 ,159,326,94,10,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,3.3
442649,139,160,N/A,100%,f,t,Entire home/apt,4,1,1,1,Real Bed,$125.00 ,0,11,100,10,9,10,10,10,10,f,f,moderate,f,f,0.11
444171,157,157,N/A,80%,t,t,Entire home/apt,4,2.5,2,2,Real Bed,$189.00 ,365,7,94,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.08
444430,165,166,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$49.00 ,0,23,98,10,10,10,10,9,10,f,f,strict_14_with_grace_period,t,f,0.24
447766,34,135,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$100.00 ,343,1,80,8,8,8,10,8,10,f,f,moderate,f,f,0.01
448048,188,192,N/A,93%,f,t,Private room,2,1,1,1,Real Bed,$99.00 ,180,32,89,9,8,10,10,9,9,t,f,strict_14_with_grace_period,f,f,0.35
448049,199,199,N/A,93%,f,t,Private room,2,1,1,1,Real Bed,$99.00 ,365,55,83,8,8,9,9,9,9,t,f,strict_14_with_grace_period,f,f,0.57
448985,172,172,100%,67%,f,t,Private room,2,1,1,0,Real Bed,$59.00 ,346,6,100,9,10,10,10,8,9,f,f,moderate,t,f,0.06
449034,177,177,100%,68%,f,t,Private room,2,1,1,2,Real Bed,$90.00 ,343,157,92,9,9,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.6
449130,177,176,100%,95%,t,t,Private room,4,1.5,1,1,Real Bed,$94.00 ,79,150,98,10,10,10,10,10,10,f,f,moderate,f,f,1.52
449660,19,130,N/A,59%,t,t,Private room,2,1,1,2,Real Bed,$80.00 ,365,127,97,10,10,10,10,10,10,f,f,moderate,f,f,1.29
449680,183,183,100%,97%,f,t,Entire home/apt,5,1,2,2,Real Bed,$88.00 ,177,94,95,10,10,10,10,9,10,f,f,strict_14_with_grace_period,t,t,0.97
450577,179,178,100%,91%,t,t,Entire home/apt,2,1,1,2,Real Bed,$250.00 ,328,82,95,10,10,10,10,10,10,f,f,moderate,f,f,0.84
450578,187,190,100%,82%,t,t,Private room,2,1,1,1,Real Bed,$55.00 ,359,29,94,10,10,10,10,9,9,f,f,flexible,f,f,0.29
450905,190,181,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$110.00 ,0,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
452068,123,178,N/A,N/A,f,t,Entire home/apt,5,2,4,0,Real Bed,$200.00 ,0,3,100,8,10,10,8,9,10,f,f,moderate,f,f,0.05
452541,159,162,100%,90%,f,t,Entire home/apt,2,1,1,1,Real Bed,$135.00 ,267,143,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.47
453094,174,174,100%,100%,f,t,Private room,2,1,1,1,Real Bed,$70.00 ,365,367,90,10,9,10,10,10,10,t,f,moderate,f,f,3.73
453161,175,175,N/A,N/A,f,t,Entire home/apt,4,1,2,3,Real Bed,$260.00 ,0,7,100,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.08
453255,155,164,N/A,75%,f,t,Entire home/apt,3,1,2,0,Real Bed,$225.00 ,239,15,97,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.15
453317,182,182,33%,79%,f,t,Private room,2,,1,1,Real Bed,$59.00 ,0,7,97,9,7,9,10,8,8,f,f,strict_14_with_grace_period,f,f,0.07
454334,103,175,N/A,N/A,f,t,Private room,3,1,1,1,Real Bed,$65.00 ,0,3,100,10,9,10,10,9,10,f,f,flexible,f,f,0.03
454929,184,177,86%,20%,f,t,Entire home/apt,2,1,2,2,Real Bed,$90.00 ,132,73,97,10,10,10,10,10,9,f,f,moderate,f,f,1.18
455734,162,160,100%,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,$120.00 ,163,136,91,9,9,9,10,10,9,t,f,strict_14_with_grace_period,t,t,1.43
455801,192,191,N/A,100%,t,t,Private room,5,1,2,3,Real Bed,$65.00 ,0,109,97,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,1.11
456110,163,160,N/A,N/A,f,t,Entire home/apt,4,1,1,1,Real Bed,$139.00 ,0,23,89,9,8,10,10,10,9,f,f,moderate,f,f,0.24
456190,99,171,100%,93%,f,t,Entire home/apt,2,1,1,1,Real Bed,$174.00 ,204,299,92,9,10,9,10,10,9,f,f,strict_14_with_grace_period,f,f,3.09
456457,173,173,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,$315.00 ,0,7,90,10,9,10,9,10,9,f,f,moderate,f,f,0.07
456526,89,89,100%,94%,t,t,Private room,2,2,1,1,Real Bed,$75.00 ,130,46,93,10,9,9,9,9,9,t,f,strict_14_with_grace_period,f,f,1.45
457829,75,191,100%,80%,t,f,Entire home/apt,4,1,1,1,Real Bed,$210.00 ,0,179,85,9,9,9,9,10,9,t,f,strict_14_with_grace_period,f,f,1.84
459066,179,179,N/A,0%,f,t,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0,23,91,9,9,9,10,9,9,f,f,moderate,f,f,0.24
460036,180,177,100%,87%,f,t,Entire home/apt,4,1,1,2,Real Bed,$129.00 ,159,53,81,9,7,9,9,9,9,f,f,strict_14_with_grace_period,f,f,0.55
460999,170,171,88%,88%,t,t,Entire home/apt,6,1,2,4,Real Bed,$100.00 ,26,8,89,8,9,9,9,9,9,f,f,strict_14_with_grace_period,t,t,0.1
462454,167,166,N/A,50%,f,t,Private room,1,1,1,1,Real Bed,$89.00 ,0,4,100,,,,,,,f,f,moderate,f,f,0.05
463042,174,174,100%,63%,f,t,Entire home/apt,3,1,1,1,Real Bed,$220.00 ,74,49,97,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.5
463107,165,168,100%,67%,f,t,Entire home/apt,7,1,3,6,Real Bed,$250.00 ,365,20,98,10,9,10,10,9,10,f,f,strict_14_with_grace_period,t,t,0.21
